job_title,company,job_location,first_seen,search_city,search_country,search_position,job_level,job_type,year,month,month_name,country
Hr Data Analyst,Metropower,"Tucker, GA",2024-01-13,Stockbridge,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
Receiving Assistant/ Data Entry,Milliporesigma,"Rockville, MD",2024-01-12,Alexandria,United States,Abstractor,Associate,Onsite,2024,1,January,United States
Data Analytics Science Analyst 2,The Ohio State University,"Columbus, OH",2024-01-13,Columbus,United States,Consultant Education,Mid-Senior,Onsite,2024,1,January,United States
Canvas Consultant (Member Service Specialist) - Nmls,Canvas Credit Union,"Windsor, CO",2024-01-13,Fort Collins,United States,Consultant Education,Mid-Senior,Onsite,2024,1,January,United States
Business Analyst/Data Analyst,Skiltrek,"Plano, TX",2024-01-13,Corinth,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
National Account Manager - Data Centers,K&N Engineering,"Riverside, CA",2024-01-13,Fontana,United States,Field Representative,Mid-Senior,Onsite,2024,1,January,United States
Data Deployment Engineer,Zoll Medical Corporation,"Runcorn, England, United Kingdom",2024-01-13,Warrington,United Kingdom,Electrical-Research Engineer,Associate,Onsite,2024,1,January,United Kingdom
Junior Database Administrator (Dba),Kforce Inc,"Maryland Heights, MO",2024-01-13,Ferguson,United States,Contract Administrator,Associate,Onsite,2024,1,January,United States
Data Integrity Analyst,Associated Materials,"Cuyahoga Falls, OH",2024-01-13,Akron,United States,Consultant Education,Mid-Senior,Onsite,2024,1,January,United States
Associate Contract Data Analyst,Bell Flight,"Fort Worth, TX",2024-01-13,Arlington,United States,Contract Administrator,Associate,Onsite,2024,1,January,United States
"Data Control Clerk, Day Shift, Patient Financial Services",Adventist Healthcare,"Gaithersburg, MD",2024-01-13,Clarksburg,United States,Contact Clerk,Mid-Senior,Onsite,2024,1,January,United States
"Ml Infrastructure Engineer - Python, C++",Cybercoders,"Los Angeles, CA",2024-01-13,Pasadena,United States,Electrical-Research Engineer,Mid-Senior,Onsite,2024,1,January,United States
"Senior, Data Scientist",Walmart,"Bentonville, AR",2024-01-13,Arkansas,United States,Electrical-Research Engineer,Mid-Senior,Onsite,2024,1,January,United States
Ai Engineer (Machine Learning / Llm'S) Well Funded Startup Backed By The Best,Foundation Talent,San Francisco Bay Area,2024-01-13,Union City,United States,Electrical-Research Engineer,Mid-Senior,Onsite,2024,1,January,Other
Legal Operations And Data Management Consultant,Integris Health,"Oklahoma City, OK",2024-01-13,El Reno,United States,Contract Administrator,Mid-Senior,Onsite,2024,1,January,United States
Machine Learning Ai Engineer/Scientist,Cybercoders,"Raleigh, NC",2024-01-13,North Carolina,United States,Electrical-Research Engineer,Mid-Senior,Onsite,2024,1,January,United States
Usda-Ars Postgraduate Research Associate Fellowship - Geospatial Data Specialist,Oak Ridge Institute For Science And Education,"Frankfort, KY",2024-01-13,Lexington,United States,Contract Administrator,Mid-Senior,Onsite,2024,1,January,United States
"Principal Associate, Data Loss Prevention (Dlp) Engineer",Jobs For Humanity,"Aurora, IL",2024-01-13,Homer,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
Data Analyst Ii,Winmax,"Austin, TX",2024-01-13,Austin,United States,Contract Specialist,Associate,Onsite,2024,1,January,United States
Lead Database Administrator,Diverse Lynx,"McLean, VA",2024-01-13,Clarksburg,United States,Contract Administrator,Mid-Senior,Onsite,2024,1,January,United States
Data Business Analyst (Data Integrator) (Contract),Tundra Technical Solutions,"Ottawa, Ontario, Canada",2024-01-13,Ottawa,Canada,Contract Administrator,Mid-Senior,Onsite,2024,1,January,Canada
"Job Title: Database Administrator 2 Job Location: Lansing, Mi (Hybrid) Job Type: Contract",Global Information Technology,"Okemos, MI",2024-01-13,East Lansing,United States,Contract Specialist,Mid-Senior,Onsite,2024,1,January,United States
Data Center Operating Engineer,Jll,"Somerset, NJ",2024-01-13,Bound Brook,United States,Operating Engineer,Mid-Senior,Onsite,2024,1,January,United States
Machine Learning Engineer,Novateur Research Solutions,"Ashburn, VA",2024-01-13,Manassas,United States,Electrical-Research Engineer,Mid-Senior,Onsite,2024,1,January,United States
Customer Service Representative/Data Analyst/Data Entry Clerk Part Time,Majorleaguebaseball,"St-Hyacinthe, Quebec, Canada",2024-01-13,Sarnia-Clearwater,Canada,Contact Clerk,Mid-Senior,Onsite,2024,1,January,Canada
Usfs Research Opportunity On Leveraging High Performance Computing And Data Science To Evaluate And Forecast Wildland Fire Potential,Oak Ridge Institute For Science And Education,"Frankfort, KY",2024-01-13,Lexington,United States,Contract Administrator,Mid-Senior,Onsite,2024,1,January,United States
Customer Service Representative/Data Analyst/Data Entry Clerk,Jpmorganchaseco,"Stockport, England, United Kingdom",2024-01-13,Warrington,United Kingdom,Contact Clerk,Mid-Senior,Onsite,2024,1,January,United Kingdom
"Data Analyst, Print Contract Management Specialist","Kyocera Document Solutions America, Inc.","Fairfield, NJ",2024-01-13,Bridgeton,United States,Contract Administrator,Mid-Senior,Onsite,2024,1,January,United States
Senior Data Engineer,Confused.Com,"Cardiff, Wales, United Kingdom",2024-01-13,Newport,United Kingdom,Electrical-Research Engineer,Mid-Senior,Onsite,2024,1,January,United Kingdom
Sr. Data Engineer,Molex,"Lisle, IL",2024-01-13,Homer,United States,Electrical-Research Engineer,Mid-Senior,Onsite,2024,1,January,United States
Data Scientist,"Global Dimensions, Llc","Quantico, VA",2024-01-13,Virginia,United States,Electrical-Research Engineer,Mid-Senior,Onsite,2024,1,January,United States
Bsa/Aml Analyst - Multiple Positions,Green Dot Corporation,"Cincinnati, OH",2024-01-13,Cincinnati,United States,Mortgage Clerk,Mid-Senior,Onsite,2024,1,January,United States
Principal Electrical Engineer (Data Centres),Hydrock,"Glasgow, Scotland, United Kingdom",2024-01-13,Greater Glasgow,United Kingdom,Controls Designer,Mid-Senior,Onsite,2024,1,January,United Kingdom
"Senior Manager, Machine Learning Engineering",Jobs For Humanity,"Salisbury, MD",2024-01-17,Maryland,United States,Supervisor Pipelines,Mid-Senior,Onsite,2024,1,January,United States
Hardware Datacenter Engineer,Biblioso,"Hillsboro, OR",2024-01-13,Bethany,United States,Controls Designer,Associate,Onsite,2024,1,January,United States
Principal Electrical Engineer (Data Centres),Hydrock,"Birmingham, England, United Kingdom",2024-01-13,Worcester,United Kingdom,Controls Designer,Mid-Senior,Onsite,2024,1,January,United Kingdom
"Sr. Staff Engineer, Datapath Design, High-Speed Io Design",Sk Hynix America,"Sacramento, CA",2024-01-13,Roseville,United States,Controls Designer,Associate,Onsite,2024,1,January,United States
Principal Electrical Engineer (Data Centres),Hydrock,"Leeds, England, United Kingdom",2024-01-13,York,United Kingdom,Controls Designer,Mid-Senior,Onsite,2024,1,January,United Kingdom
Field Inspector/Auditor/Data Collector (C),"Quiktrak, Llc","Pittsburgh, PA",2024-01-13,Monroeville,United States,Field Contractor,Mid-Senior,Onsite,2024,1,January,United States
Data Analyst/Bi Analyst,Dice,"Atlanta, GA",2024-01-13,Stockbridge,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
Senior Data Analyst,Techtammina Llc,"Jersey City, NJ",2024-01-13,New Jersey,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
Business Data Analyst,"Kros-Wise, Inc.","Norco, CA",2024-01-13,La Habra,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
"Manager, Data Loss Prevention (Dlp) Engineer (Symantec)",Jobs For Humanity,"Grand Rapids, MI",2024-01-13,Grand Rapids,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
"Data Reporting And Analytics Consultant Iv / Biostatistician, Biostatistics Research",Kaiser Permanente,"Pasadena, CA",2024-01-13,Pomona,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
Data Analyst 3,"Apn Software Services, Inc.","Tarrytown, NY",2024-01-13,Montrose,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
Data Analyst,Latitude Inc,"Alexandria, VA",2024-01-13,Washington,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
Human Resource Data Analyst With Federal Client,Vinsys Information Technology Inc,"Rockville, MD",2024-01-13,Maryland,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
"Principal Associate, Data Loss Prevention (Dlp) Engineer",Jobs For Humanity,"Dover, DE",2024-01-13,Bridgeton,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
Data Centre Engineering Operations Technician,Morgan Mckinley,"London, England, United Kingdom",2024-01-13,Greater London,United Kingdom,Fire-Protection Engineering Technician,Mid-Senior,Onsite,2024,1,January,United Kingdom
Field Inspector/Auditor/Data Collector (C),"Quiktrak, Llc","Los Lunas, NM",2024-01-13,Albuquerque,United States,Field Contractor,Mid-Senior,Onsite,2024,1,January,United States
"Data Scientist, Algorithms - Rider Segments",Lyft,"Toronto, Ontario, Canada",2024-01-12,Etobicoke,Canada,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,Canada
Machine Learning Engineer,Head Resourcing,"Edinburgh, Scotland, United Kingdom",2024-01-12,Edinburgh,United Kingdom,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,United Kingdom
Data Engineer,Protein Works,"Runcorn, England, United Kingdom",2024-01-12,Warrington,United Kingdom,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,United Kingdom
Senior Technical Advisor - Data Engineering With Security Clearance,Clearancejobs,"Fort Belvoir, VA",2024-01-13,Manassas,United States,Fire-Protection Engineering Technician,Mid-Senior,Onsite,2024,1,January,United States
Sql Database Reliability Engineer,Adp,"Florham Park, NJ",2024-01-12,Oak Ridge,United States,Agricultural-Research Engineer,Associate,Onsite,2024,1,January,United States
Data Engineer/Architect,Nr Consulting,"San Antonio, TX",2024-01-13,San Antonio,United States,Developer,Mid-Senior,Onsite,2024,1,January,United States
Data Center Technology Manager Cloud Software Hardware Active Secret Clearance Required,Dice,"Layton, UT",2024-01-13,Layton,United States,Director Stage,Mid-Senior,Onsite,2024,1,January,United States
Data Coordinator,"Fall River Group, Inc","Fall River, MA",2024-01-13,Attleboro,United States,Quality Assurance Analyst,Mid-Senior,Onsite,2024,1,January,United States
"Senior Staff Software Engineer, Machine Learning, Core",Google,"Kirkland, WA",2024-01-13,Everett,United States,Electronics-Test Engineer,Mid-Senior,Onsite,2024,1,January,United States
Data Center Shift C Supervisor,City Of New York,"Manhattan, NY",2024-01-13,Levittown,United States,Printer,Mid-Senior,Onsite,2024,1,January,United States
Dtc Data And Marketing Technology Manager,Gerber Life Insurance Company,"White Plains, NY",2024-01-13,Montrose,United States,Director Educational Program,Mid-Senior,Onsite,2024,1,January,United States
Rn Care Manager- Mltc (Managed Long Term Care) At Elderwood/Pediatric/Postacute/Woodmark,Health Ecareers,"Monroe County, NY",2024-01-13,Williamson,United States,Director Educational Program,Mid-Senior,Onsite,2024,1,January,United States
"Staff Machine Learning Engineer, Series A",Recruiting From Scratch,"Bozeman, MT",2024-01-12,Montana,United States,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,United States
"Director, Data Operations","Tru Staffing Partners, Inc.","Charlotte, NC",2024-01-13,North Carolina,United States,Director Education,Mid-Senior,Onsite,2024,1,January,United States
"Distinguished Engineer, Data Architecture",Jobs For Humanity,"New Haven, CT",2024-01-13,Bridgeport,United States,Designer,Mid-Senior,Onsite,2024,1,January,United States
Senior Oracle Database Design Engineer,Energy Jobline,"Edinburgh, Scotland, United Kingdom",2024-01-13,Edinburgh,United Kingdom,Designer,Mid-Senior,Onsite,2024,1,January,United Kingdom
Traveling Mep Superintendent - Msg - Data Centers,Turner Construction Company,"Detroit, MI",2024-01-17,Oak Park,United States,Turner,Mid-Senior,Onsite,2024,1,January,United States
"Senior Data Engineer, Public Company",Recruiting From Scratch,"Ottawa, Ontario, Canada",2024-01-13,Ottawa,Canada,Electronics-Test Engineer,Mid-Senior,Onsite,2024,1,January,Canada
Senior Machine Learning Engineer (Computer Vision Recognition),"Verticalmove, Inc",Greater Boston,2024-01-13,Ipswich,United States,Electronics-Test Engineer,Mid-Senior,Onsite,2024,1,January,Other
Data Consultant,Guaranteed Tenants Ltd,"Scotland, United Kingdom",2024-01-13,Edinburgh,United Kingdom,Model,Mid-Senior,Onsite,2024,1,January,United Kingdom
Medical Lab Technician (Mlt) Prn,National Park Medical Center,"Hot Springs, AR",2024-01-13,Arkansas,United States,Fitter I,Mid-Senior,Onsite,2024,1,January,United States
"State Of New York | Senior Datawarehouse Developer | 24 Months Contract | Albany, Ny 12226 | 13244",V Group Inc.,"Albany, NY",2024-01-13,Cohoes,United States,Developer,Mid-Senior,Onsite,2024,1,January,United States
Principal Software Engineer For Apex Database & Analytics Platform (C / C++) - Network Performance And Threat Solutions,Viavi Solutions,"Minnetonka, MN",2024-01-13,Minneapolis,United States,Developer,Mid-Senior,Onsite,2024,1,January,United States
Senior Datastage Developer.,Accroid Inc,"New Hyde Park, NY",2024-01-13,Babylon,United States,Developer,Mid-Senior,Onsite,2024,1,January,United States
Datacenter Technician,Abl Recruitment,"London, England, United Kingdom",2024-01-13,Greater London,United Kingdom,Development Mechanic,Mid-Senior,Onsite,2024,1,January,United Kingdom
"Data Center Technician - Irvine, California",Navisite,"Irvine, CA",2024-01-13,San Juan Capistrano,United States,Development Mechanic,Associate,Onsite,2024,1,January,United States
Phlebotomist Part Time - Paml,Labcorp,"Renton, WA",2024-01-13,Summit,United States,Dialysis Technician,Mid-Senior,Onsite,2024,1,January,United States
Phlebotomist Part Time - Paml,Labcorp,"Federal Way, WA",2024-01-13,Summit,United States,Dialysis Technician,Mid-Senior,Onsite,2024,1,January,United States
Product Manager - Workers Streaming Data & Messaging,Cloudflare,"London, England, United Kingdom",2024-01-13,Greater London,United Kingdom,Electronics Worker,Mid-Senior,Onsite,2024,1,January,United Kingdom
Sr. Lease Administrator & Database Analyst,Panda Restaurant Group,"Rosemead, CA",2024-01-13,Pomona,United States,Developer,Mid-Senior,Onsite,2024,1,January,United States
Principal Software Engineer - Data Link Products (Onsite),Collins Aerospace,"Cedar Rapids, IA",2024-01-13,Amana Colonies,United States,Developer,Mid-Senior,Onsite,2024,1,January,United States
Experienced Geotechnical And Construction Materials Laboratory Technician (Eg-Cmlt),Bunnell-Lammons Engineering,"Columbia, SC",2024-01-13,South Carolina,United States,Development Mechanic,Mid-Senior,Onsite,2024,1,January,United States
Data Submissions Officer - Parkville Youth Justice,Cohealth,"Parkville, MD",2024-01-13,Baltimore,United States,Model,Associate,Onsite,2024,1,January,United States
Data Warehouse Director,"Psr Associates, Inc.","Tallahassee, FL",2024-01-13,Tallahassee,United States,Director Educational Program,Mid-Senior,Onsite,2024,1,January,United States
Data Link Operations Manager,Global C2 Integration Technologies,"Tucson, AZ",2024-01-13,Tucson,United States,Director Educational Program,Mid-Senior,Onsite,2024,1,January,United States
